threshold,roc_auc,pr_auc,accuracy,balanced_accuracy,precision,pathogenic_recall,specificity,f1,f1_binary,f1_macro,f1_weighted,mcc,cohen_kappa,brier_score,log_loss,ppv,npv,tn,fp,fn,tp,false_negative_rate,false_positive_rate,calibration_quality,medical_utility_score,clinical_safety_score,dataset_split,panel,n
0.0999999999999999,0.8478143022783056,0.9040847361024198,0.7726306842328942,0.6485750760020814,0.7566793893129771,0.9844816883923028,0.3126684636118598,0.8556784461828972,0.8556784461828972,0.6600714553236808,0.7323122012041139,0.4426530681504701,0.3607468596055674,0.142691432010178,0.4519997382294056,0.7566793893129771,0.9027237354085604,232,510,25,1586,0.015518311607697,0.6873315363881402,0.4292342719592878,0.7088695269100694,0.6886689748043205,MASTER_ONLY_CV,,2353
0.105,0.8478143022783056,0.9040847361024198,0.7768805779855503,0.6553136204764749,0.7603068072866731,0.9844816883923028,0.3261455525606469,0.85799296727076,0.85799296727076,0.6688379107909797,0.7386958555767549,0.4550681906818304,0.3754515409649086,0.142691432010178,0.4519997382294056,0.7603068072866731,0.906367041198502,242,500,25,1586,0.015518311607697,0.6738544474393531,0.4292342719592878,0.7142994616236825,0.6938146765255663,MASTER_ONLY_CV,,2353
0.1099999999999999,0.8478143022783056,0.9040847361024198,0.7781555461113472,0.6580621602493637,0.7619047619047619,0.9832402234636872,0.3328840970350404,0.8585365853658536,0.8585365853658536,0.6723785289033992,0.7411296343287596,0.4579363366783719,0.3809242996080708,0.142691432010178,0.4519997382294056,0.7619047619047619,0.9014598540145984,247,495,27,1584,0.0167597765363128,0.6671159029649596,0.4292342719592878,0.7160630301116442,0.6952828866570229,MASTER_ONLY_CV,,2353
0.1149999999999999,0.8478143022783056,0.9040847361024198,0.779430514237144,0.6608107000222526,0.7635135135135135,0.9819987585350712,0.3396226415094339,0.8590822698886778,0.8590822698886778,0.6758754457947788,0.7435366145740385,0.4608362410188771,0.386363602103396,0.142691432010178,0.4519997382294056,0.7635135135135135,0.896797153024911,252,490,29,1582,0.0180012414649286,0.660377358490566,0.4292342719592878,0.717824448881732,0.6967508932741162,MASTER_ONLY_CV,,2353
0.12,0.8478143022783056,0.9040847361024198,0.7832554186145346,0.6672388782644922,0.7671033478893741,0.9813780260707636,0.353099730458221,0.8611111111111112,0.8611111111111112,0.6839404685149366,0.7493723802939742,0.4713967052916945,0.3998871816106025,0.142691432010178,0.4519997382294056,0.7671033478893741,0.8972602739726028,262,480,30,1581,0.0186219739292365,0.6469002695417789,0.4292342719592878,0.7226949700200329,0.701265265315505,MASTER_ONLY_CV,,2353
0.1249999999999999,0.8478143022783056,0.9040847361024198,0.7849553761155971,0.6699342960542497,0.768595041322314,0.9813780260707636,0.3584905660377358,0.8620501635768811,0.8620501635768811,0.6872871241776506,0.7518298701351226,0.4762091699072069,0.4056271372588174,0.142691432010178,0.4519997382294056,0.768595041322314,0.8986486486486487,266,476,30,1581,0.0186219739292365,0.6415094339622641,0.4292342719592878,0.7248105119396554,0.7032688401459661,MASTER_ONLY_CV,,2353
0.13,0.8478143022783056,0.9040847361024198,0.7900552486187845,0.6783840376388073,0.7733724914341654,0.9807572936064556,0.376010781671159,0.8648056923918993,0.8648056923918993,0.6976119716712348,0.7593592488944637,0.4901405999444029,0.4232259357837679,0.142691432010178,0.4519997382294056,0.7733724914341654,0.9,279,463,31,1580,0.0192427063935443,0.623989218328841,0.4292342719592878,0.7311797505769173,0.7092006917247083,MASTER_ONLY_CV,,2353
0.135,0.8478143022783056,0.9040847361024198,0.7921801954951126,0.681753309876004,0.7752698724239451,0.9807572936064556,0.3827493261455525,0.8659906823787339,0.8659906823787339,0.7016802986160462,0.7623627140388153,0.4960262728724407,0.4302920143529039,0.142691432010178,0.4519997382294056,0.7752698724239451,0.9015873015873016,284,458,31,1580,0.0192427063935443,0.6172506738544474,0.4292342719592878,0.7337800958909574,0.711661929799477,MASTER_ONLY_CV,,2353
0.1399999999999999,0.8478143022783056,0.9040847361024198,0.795155121121972,0.686833779223365,0.7782158698866437,0.9801365611421478,0.3935309973045822,0.8675824175824176,0.8675824175824176,0.7077124095416778,0.7667549241984576,0.5038735815398127,0.4406135294912606,0.142691432010178,0.4519997382294056,0.7782158698866437,0.9012345679012346,292,450,32,1579,0.0198634388578522,0.6064690026954178,0.4292342719592878,0.7374728747624923,0.7150591921716222,MASTER_ONLY_CV,,2353
0.145,0.8478143022783056,0.9040847361024198,0.7977050573735657,0.691603882338572,0.7810797424467558,0.978895096213532,0.4043126684636118,0.8688705234159779,0.8688705234159779,0.7132456706299221,0.770720382517335,0.5102025563321408,0.4499344849059902,0.142691432010178,0.4519997382294056,0.7810797424467558,0.8982035928143712,300,442,34,1577,0.021104903786468,0.5956873315363881,0.4292342719592878,0.7407032433715004,0.7179227771770735,MASTER_ONLY_CV,,2353
0.1499999999999999,0.8478143022783056,0.9040847361024198,0.800679983000425,0.6963208634706474,0.7837972166998012,0.978895096213532,0.4137466307277628,0.8705492685619652,0.8705492685619652,0.7187464717694406,0.7748096381156812,0.5182687181801635,0.4596379981931737,0.142691432010178,0.4519997382294056,0.7837972166998012,0.9002932551319648,307,435,34,1577,0.021104903786468,0.5862533692722371,0.4292342719592878,0.7442773721809559,0.7213045259440208,MASTER_ONLY_CV,,2353
0.1549999999999999,0.8478143022783056,0.9040847361024198,0.8015299617509563,0.6987590370113823,0.7854291417165669,0.9770328988206084,0.4204851752021563,0.8708160442600277,0.8708160442600277,0.7213841907826262,0.7765717303796774,0.5196908020433816,0.4637676915997261,0.142691432010178,0.4519997382294056,0.7854291417165669,0.8939828080229226,312,430,37,1574,0.0229671011793916,0.5795148247978437,0.4292342719592878,0.7455188104527681,0.7221929056678508,MASTER_ONLY_CV,,2353
0.1599999999999999,0.8478143022783056,0.9040847361024198,0.8036549086272843,0.7024917974638645,0.7876815222834251,0.9764121663563003,0.4285714285714285,0.8719512195121951,0.8719512195121951,0.7255930960948953,0.779645458716924,0.5251376091816847,0.4710790204788619,0.142691432010178,0.4519997382294056,0.7876815222834251,0.8932584269662921,318,424,38,1573,0.0235878336436995,0.5714285714285714,0.4292342719592878,0.7481278719038945,0.7245670451132018,MASTER_ONLY_CV,,2353
0.1649999999999999,0.8478143022783056,0.9040847361024198,0.80407989800255,0.7042561165571601,0.7889447236180904,0.9745499689633768,0.4339622641509434,0.8719800055540128,0.8719800055540128,0.727392717709133,0.7807910828333151,0.5255026838086259,0.4737813098357259,0.142691432010178,0.4519997382294056,0.7889447236180904,0.8870523415977961,322,420,41,1570,0.0254500310366232,0.5660377358490566,0.4292342719592878,0.7488664659139807,0.7249835374904464,MASTER_ONLY_CV,,2353
0.1699999999999999,0.8478143022783056,0.9040847361024198,0.8057798555036124,0.7080419989927738,0.7914141414141415,0.9726877715704532,0.4433962264150943,0.8727373990531885,0.8727373990531885,0.7314359641005852,0.7836208119432594,0.5293509850310651,0.4805370657801235,0.142691432010178,0.4519997382294056,0.7914141414141415,0.8820375335120644,329,413,44,1567,0.0273122284295468,0.5566037735849056,0.4292342719592878,0.7511210683733114,0.7268375315718363,MASTER_ONLY_CV,,2353
0.175,0.8478143022783056,0.9040847361024198,0.8079048023799406,0.7117747594452559,0.7937151545869234,0.9720670391061452,0.4514824797843665,0.8738839285714286,0.8738839285714286,0.7355159393302776,0.7866174194197635,0.5348088368686389,0.487725815043836,0.142691432010178,0.4519997382294056,0.7937151545869234,0.881578947368421,335,407,45,1566,0.0279329608938547,0.5485175202156334,0.4292342719592878,0.7537089104554429,0.729194540444655,MASTER_ONLY_CV,,2353
0.18,0.8478143022783056,0.9040847361024198,0.8091797705057373,0.713796322787574,0.7949238578680203,0.9720670391061452,0.4555256064690027,0.874616029042167,0.874616029042167,0.737752458965528,0.7882983333372233,0.5382046549744993,0.4917640527758709,0.142691432010178,0.4519997382294056,0.7949238578680203,0.8825065274151436,338,404,45,1566,0.0279329608938547,0.5444743935309974,0.4292342719592878,0.7552079064509991,0.7306134946795785,MASTER_ONLY_CV,,2353
0.185,0.8478143022783056,0.9040847361024198,0.809604759881003,0.7151971536655841,0.7959287531806616,0.9708255741775296,0.4595687331536388,0.8747203579418344,0.8747203579418344,0.739130090475342,0.7892057141168133,0.5389135473448298,0.4939537170118736,0.142691432010178,0.4519997382294056,0.7959287531806616,0.8788659793814433,341,401,47,1564,0.0291744258224705,0.5404312668463612,0.4292342719592878,0.7558700215630028,0.7310558643164262,MASTER_ONLY_CV,,2353
0.19,0.8478143022783056,0.9040847361024198,0.8125796855078623,0.7199141347976596,0.7987742594484167,0.9708255741775296,0.4690026954177897,0.8764359764639955,0.8764359764639955,0.7442865898151112,0.7930914419179078,0.5467993267141862,0.5033111061224469,0.142691432010178,0.4519997382294056,0.7987742594484167,0.8810126582278481,348,394,47,1564,0.0291744258224705,0.5309973045822103,0.4292342719592878,0.7593497072023435,0.734349891317678,MASTER_ONLY_CV,,2353
0.195,0.8478143022783056,0.9040847361024198,0.8142796430089247,0.7237000172332733,0.8013347022587269,0.968963376784606,0.4784366576819407,0.8772127001966845,0.8772127001966845,0.7481094015368775,0.7957892853173163,0.5507109961254001,0.5098549910838178,0.142691432010178,0.4519997382294056,0.8013347022587269,0.8765432098765432,355,387,50,1561,0.0310366232153941,0.5215633423180593,0.4292342719592878,0.7615760376951104,0.73618349383637,MASTER_ONLY_CV,,2353
0.1999999999999999,0.8478143022783056,0.9040847361024198,0.8134296642583936,0.7234427729842507,0.801440329218107,0.9671011793916822,0.4797843665768194,0.8765119549929676,0.8765119549929676,0.747552241614642,0.7951790970867053,0.5479440894437595,0.508426261821584,0.142691432010178,0.4519997382294056,0.801440329218107,0.8704156479217604,356,386,53,1558,0.0328988206083178,0.5202156334231806,0.4292342719592878,0.7608414791909304,0.7352157600529634,MASTER_ONLY_CV,,2353
0.2049999999999999,0.8478143022783056,0.9040847361024198,0.8147046323841904,0.7258278245418543,0.8029912325941206,0.9664804469273744,0.4851752021563342,0.8771830985915493,0.8771830985915493,0.750010234416882,0.7969771783045938,0.5511478204289679,0.5127929440772914,0.142691432010178,0.4519997382294056,0.8029912325941206,0.8695652173913043,360,382,54,1557,0.0335195530726257,0.5148247978436657,0.4292342719592878,0.7624081725479236,0.7366091056122156,MASTER_ONLY_CV,,2353
0.2099999999999999,0.8478143022783056,0.9040847361024198,0.8155546111347216,0.7275390216520183,0.8041343669250646,0.9658597144630664,0.4892183288409703,0.8776085730400451,0.8776085730400451,0.7517353210027812,0.7982222976370279,0.553231601000307,0.5158270939062227,0.142691432010178,0.4519997382294056,0.8041343669250646,0.868421052631579,363,379,55,1556,0.0341402855369335,0.5107816711590296,0.4292342719592878,0.7634796266440934,0.7375337542667549,MASTER_ONLY_CV,,2353
0.2149999999999999,0.8478143022783056,0.9040847361024198,0.8159796005099873,0.7289398525300286,0.805181347150259,0.9646182495344506,0.4932614555256064,0.8777181587122281,0.8777181587122281,0.7530221694848694,0.7990743644013907,0.554054235298972,0.5179357780150866,0.142691432010178,0.4519997382294056,0.805181347150259,0.8652482269503546,366,376,57,1554,0.0353817504655493,0.5067385444743935,0.4292342719592878,0.764145874358207,0.7379852548351109,MASTER_ONLY_CV,,2353
0.2199999999999999,0.8478143022783056,0.9040847361024198,0.8164045898852529,0.729613706977468,0.8055987558320373,0.9646182495344506,0.4946091644204852,0.8779661016949153,0.8779661016949153,0.7537343372968572,0.7996150866644358,0.5551731914346899,0.5192467586273436,0.142691432010178,0.4519997382294056,0.8055987558320373,0.8655660377358491,367,375,57,1554,0.0353817504655493,0.5053908355795148,0.4292342719592878,0.7646372017361793,0.7384506421235405,MASTER_ONLY_CV,,2353
0.2249999999999999,0.8478143022783056,0.9040847361024198,0.8164045898852529,0.7307041716233241,0.8065522620904836,0.962756052141527,0.4986522911051212,0.8777589134125636,0.8777589134125636,0.7545791154093535,0.8000713570008493,0.5547678644894802,0.5204293648412246,0.142691432010178,0.4519997382294056,0.8065522620904836,0.8604651162790697,370,372,60,1551,0.037243947858473,0.5013477088948787,0.4292342719592878,0.7649035265655796,0.7384350567716058,MASTER_ONLY_CV,,2353
0.2299999999999999,0.8478143022783056,0.9040847361024198,0.817254568635784,0.7324153687334882,0.8077123501823866,0.9621353196772192,0.5026954177897575,0.8781869688385269,0.8781869688385269,0.7562703551675627,0.801296082868399,0.5568807546462211,0.5234311412896029,0.142691432010178,0.4519997382294056,0.8077123501823866,0.8594470046082949,373,369,61,1550,0.0378646803227808,0.4973045822102426,0.4292342719592878,0.7659741279581377,0.7393604503190719,MASTER_ONLY_CV,,2353
0.235,0.8478143022783056,0.9040847361024198,0.8168295792605185,0.7328319789319051,0.8082549634273772,0.9602731222842956,0.5053908355795148,0.8777304964539007,0.8777304964539007,0.7563927672786015,0.8012047038078557,0.5554169395610629,0.5232984412552876,0.142691432010178,0.4519997382294056,0.8082549634273772,0.8542141230068337,375,367,64,1547,0.0397268777157045,0.4946091644204852,0.4292342719592878,0.7657581739746993,0.7388900415494408,MASTER_ONLY_CV,,2353
0.24,0.8478143022783056,0.9040847361024198,0.8181045473863153,0.7366709833506502,0.8111520252498685,0.957169459962756,0.5161725067385444,0.878132118451025,0.878132118451025,0.7598365784884941,0.8035249865749537,0.5582959249642909,0.5291170301405425,0.142691432010178,0.4519997382294056,0.8111520252498685,0.8473451327433629,383,359,69,1542,0.0428305400372439,0.4838274932614555,0.4292342719592878,0.7676934919326981,0.7402846618470885,MASTER_ONLY_CV,,2353
0.245,0.8478143022783056,0.9040847361024198,0.817254568635784,0.7367772273169132,0.8116094986807388,0.9546865301055244,0.5188679245283019,0.8773531089560753,0.8773531089560753,0.7595098878113711,0.8030312474266486,0.5557536235199493,0.5280671738976308,0.142691432010178,0.4519997382294056,0.8116094986807388,0.8406113537117904,385,357,73,1538,0.0453134698944754,0.4811320754716981,0.4292342719592878,0.7671032547084484,0.7393760072713196,MASTER_ONLY_CV,,2353
0.2499999999999999,0.8478143022783056,0.9040847361024198,0.8176795580110497,0.7385415464102087,0.8130296610169492,0.9528243327126008,0.5242587601078167,0.8773935410117176,0.8773935410117176,0.7609834316491894,0.8039755204872842,0.5566936627518535,0.5304968207139406,0.142691432010178,0.4519997382294056,0.8130296610169492,0.8365591397849462,389,353,76,1535,0.0471756672873991,0.4757412398921833,0.4292342719592878,0.7678866483476724,0.7398585809030938,MASTER_ONLY_CV,,2353
0.2549999999999999,0.8478143022783056,0.9040847361024198,0.8176795580110497,0.7392685228407796,0.8136942675159236,0.9515828677839852,0.5269541778975741,0.8772532188841202,0.8772532188841202,0.7615002675758338,0.8042496575830165,0.5565938666510173,0.5312546581428167,0.142691432010178,0.4519997382294056,0.8136942675159236,0.8336886993603412,391,351,78,1533,0.0484171322160148,0.4730458221024258,0.4292342719592878,0.7680865312625103,0.7398753226187449,MASTER_ONLY_CV,,2353
0.2599999999999999,0.8478143022783056,0.9040847361024198,0.8185295367615809,0.7417066963815145,0.8155650319829424,0.9497206703910616,0.5336927223719676,0.877545167765988,0.877545167765988,0.7636290235876699,0.805700051760623,0.558718169056774,0.5349412781383783,0.142691432010178,0.4519997382294056,0.8155650319829424,0.8301886792452831,396,346,81,1530,0.0502793296089385,0.4663072776280323,0.4292342719592878,0.7693627555317365,0.7408278016008802,MASTER_ONLY_CV,,2353
0.2649999999999999,0.8478143022783056,0.9040847361024198,0.8185295367615809,0.7424336728120854,0.8162393162393162,0.9484792054624456,0.5363881401617251,0.877404536319265,0.877404536319265,0.764131540440908,0.805965043806098,0.5586595138658582,0.5356883241716981,0.142691432010178,0.4519997382294056,0.8162393162393162,0.8274428274428275,398,344,83,1528,0.0515207945375543,0.4636118598382749,0.4292342719592878,0.7695674663771469,0.7408506236375046,MASTER_ONLY_CV,,2353
0.2699999999999999,0.8478143022783056,0.9040847361024198,0.8193795155121122,0.7441448699222495,0.8174518201284796,0.947858472998138,0.5404312668463612,0.8778384593273929,0.8778384593273929,0.7657325955968668,0.8071350586575669,0.5608774975079832,0.5386042481490418,0.142691432010178,0.4519997382294056,0.8174518201284796,0.8268041237113402,401,341,84,1527,0.0521415270018622,0.4595687331536388,0.4292342719592878,0.7706407513686688,0.74178350819171,MASTER_ONLY_CV,,2353
0.2749999999999999,0.8478143022783056,0.9040847361024198,0.8189545261368466,0.7445614801206664,0.8180354267310789,0.9459962756052142,0.5431266846361186,0.8773747841105354,0.8773747841105354,0.7657977816656574,0.8070049279149557,0.5597103079353435,0.5384438992584735,0.142691432010178,0.4519997382294056,0.8180354267310789,0.8224489795918367,403,339,87,1524,0.0540037243947858,0.4568733153638814,0.4292342719592878,0.7704678892898793,0.7413638406182455,MASTER_ONLY_CV,,2353
0.2799999999999999,0.8478143022783056,0.9040847361024198,0.8189545261368466,0.7456519447665226,0.8190630048465266,0.9441340782122905,0.5471698113207547,0.8771626297577855,0.8771626297577855,0.7665296185945631,0.8073881339795356,0.5596972010581459,0.5395493695307656,0.142691432010178,0.4519997382294056,0.8190630048465266,0.8185483870967742,406,336,90,1521,0.0558659217877094,0.4528301886792453,0.4292342719592878,0.7707844843184752,0.7414097581023745,MASTER_ONLY_CV,,2353
0.285,0.8478143022783056,0.9040847361024198,0.8189545261368466,0.7467424094123789,0.820097244732577,0.9422718808193667,0.5512129380053908,0.8769497400346621,0.8769497400346621,0.7672530050655626,0.8077657388896796,0.5597169408545337,0.5406495570452083,0.142691432010178,0.4519997382294056,0.820097244732577,0.8147410358565738,409,333,93,1518,0.0577281191806331,0.4487870619946091,0.4292342719592878,0.7711054706658936,0.7414609773525347,MASTER_ONLY_CV,,2353
0.29,0.8478143022783056,0.9040847361024198,0.8198045048873778,0.7488170947378283,0.8216802168021681,0.9410304158907512,0.5566037735849056,0.8773148148148148,0.8773148148148148,0.7690574074074075,0.8090385748689615,0.5619916875587541,0.5438959338532252,0.142691432010178,0.4519997382294056,0.8216802168021681,0.812992125984252,413,329,95,1516,0.0589695841092489,0.4433962264150943,0.4292342719592878,0.7722879833751485,0.7424153043704531,MASTER_ONLY_CV,,2353
0.295,0.8478143022783056,0.9040847361024198,0.8189545261368466,0.7492868269193766,0.8225367446924333,0.9379267535692116,0.5606469002695418,0.8764501160092807,0.8764501160092807,0.7689086828059122,0.8086254297050737,0.5598860143693527,0.5431963287199282,0.142691432010178,0.4519997382294056,0.8225367446924333,0.8062015503875969,416,326,100,1511,0.0620732464307883,0.4393530997304582,0.4292342719592878,0.7718707810034972,0.7416002581304272,MASTER_ONLY_CV,,2353
0.3,0.8478143022783056,0.9040847361024198,0.8164045898852529,0.7481516059570239,0.8226600985221675,0.9329608938547486,0.5633423180592992,0.8743455497382199,0.8743455497382199,0.7668257717145358,0.8065345210144005,0.5535217146498803,0.5385897540648746,0.142691432010178,0.4519997382294056,0.8226600985221675,0.7946768060836502,418,324,108,1503,0.0670391061452514,0.4366576819407008,0.4292342719592878,0.7698791956380011,0.7390430383731863,MASTER_ONLY_CV,,2353
0.3049999999999999,0.8478143022783056,0.9040847361024198,0.815129621759456,0.7472205072605621,0.8223684210526315,0.931098696461825,0.5633423180592992,0.8733624454148472,0.8733624454148472,0.7655561243596659,0.8053706985190167,0.5503309765635658,0.5359346797985335,0.142691432010178,0.4519997382294056,0.8223684210526315,0.7901701323251418,418,324,111,1500,0.068901303538175,0.4366576819407008,0.4292342719592878,0.7687783746757203,0.737748894304462,MASTER_ONLY_CV,,2353
0.3099999999999999,0.8478143022783056,0.9040847361024198,0.8147046323841904,0.7480006056742643,0.8233351678591084,0.9286157666045934,0.5673854447439353,0.8728121353558926,0.8728121353558926,0.765827037943987,0.8053383212635561,0.5495062058418103,0.5361471440649994,0.142691432010178,0.4519997382294056,0.8233351678591084,0.7854477611940298,421,321,115,1496,0.0713842333954065,0.4326145552560647,0.4292342719592878,0.7687665868159813,0.7374081574019148,MASTER_ONLY_CV,,2353
0.3149999999999999,0.8478143022783056,0.9040847361024198,0.8138546536336592,0.7481068496405273,0.8238542241855329,0.926132836747362,0.5700808625336927,0.8720046756282875,0.8720046756282875,0.7654415901505924,0.8047970178089506,0.5475951643622252,0.5351153219505946,0.142691432010178,0.4519997382294056,0.8238542241855329,0.7804428044280443,423,319,119,1492,0.0738671632526381,0.4299191374663073,0.4292342719592878,0.7682794001044588,0.7366169412516563,MASTER_ONLY_CV,,2353
0.3199999999999999,0.8478143022783056,0.9040847361024198,0.8142796430089247,0.749144192303252,0.8246681415929203,0.925512104283054,0.5727762803234502,0.8721848493711611,0.8721848493711611,0.7663177549109108,0.8054161421127627,0.5488239084041051,0.5367214965684192,0.142691432010178,0.4519997382294056,0.8246681415929203,0.7798165137614679,425,317,120,1491,0.074487895716946,0.4272237196765499,0.4292342719592878,0.7688824166293361,0.7371084734369789,MASTER_ONLY_CV,,2353
0.3249999999999999,0.8478143022783056,0.9040847361024198,0.8147046323841904,0.7512719996118331,0.8265703168426903,0.9230291744258224,0.5795148247978437,0.8721407624633432,0.8721407624633432,0.7678605046884617,0.8063728480825849,0.5503682224441069,0.5394046383328724,0.142691432010178,0.4519997382294056,0.8265703168426903,0.776173285198556,430,312,124,1487,0.0769708255741775,0.4204851752021563,0.4292342719592878,0.7698494446762657,0.7377018706947434,MASTER_ONLY_CV,,2353
0.3299999999999999,0.8478143022783056,0.9040847361024198,0.817254568635784,0.7553151262964692,0.8293363078639152,0.9230291744258224,0.5876010781671159,0.8736780258519389,0.8736780258519389,0.7717084445695946,0.8093674187023431,0.5571499627651257,0.5468039914609467,0.142691432010178,0.4519997382294056,0.8293363078639152,0.7785714285714286,436,306,124,1487,0.0769708255741775,0.4123989218328841,0.4292342719592878,0.7727331375169658,0.7404440350780442,MASTER_ONLY_CV,,2353
0.3349999999999999,0.8478143022783056,0.9040847361024198,0.817254568635784,0.7567690791576108,0.830812324929972,0.9205462445685908,0.5929919137466307,0.8733804475853946,0.8733804475853946,0.7725680863881171,0.8097996808974389,0.5576082158057026,0.5482108203640248,0.142691432010178,0.4519997382294056,0.830812324929972,0.7746478873239436,440,302,128,1483,0.079453755431409,0.4070080862533692,0.4292342719592878,0.7732199900839883,0.7405829830525816,MASTER_ONLY_CV,,2353
0.3399999999999999,0.8478143022783056,0.9040847361024198,0.8176795580110497,0.7585333982509064,0.8323959505061868,0.9186840471756672,0.5983827493261455,0.8734139864266746,0.8734139864266746,0.7738368337600343,0.8106122462833282,0.5591091151172224,0.550482476628751,0.142691432010178,0.4519997382294056,0.8323959505061868,0.7721739130434783,444,298,131,1480,0.0813159528243327,0.4016172506738544,0.4292342719592878,0.7740674751736809,0.7411470092303937,MASTER_ONLY_CV,,2353
0.3449999999999999,0.8478143022783056,0.9040847361024198,0.8155546111347216,0.758072031735993,0.8330503678551217,0.9137181874612044,0.6024258760107817,0.8715216104203671,0.8715216104203671,0.7723571907523523,0.8089801744716489,0.5545664301528594,0.5471709324393834,0.142691432010178,0.4519997382294056,0.8330503678551217,0.7627986348122867,447,295,139,1472,0.0862818125387957,0.3975741239892183,0.4292342719592878,0.7726740937865552,0.7391793735262168,MASTER_ONLY_CV,,2353
0.3499999999999999,0.8478143022783056,0.9040847361024198,0.8168295792605185,0.7604570832935964,0.8348467650397275,0.9130974549968964,0.6078167115902965,0.8722205751556478,0.8722205751556478,0.7744448712237353,0.8105549803256613,0.5581092222178629,0.5511658526978255,0.142691432010178,0.4519997382294056,0.8348467650397275,0.7631133671742809,451,291,140,1471,0.0869025450031036,0.3921832884097035,0.4292342719592878,0.7742351619183572,0.7405849844517994,MASTER_ONLY_CV,,2353
0.3549999999999999,0.8478143022783056,0.9040847361024198,0.8164045898852529,0.7612371817072987,0.8358974358974359,0.9106145251396648,0.6118598382749326,0.8716577540106952,0.8716577540106952,0.7746348471546014,0.8104669364269964,0.5576035832609524,0.5513323693451766,0.142691432010178,0.4519997382294056,0.8358974358974359,0.7591973244147158,454,288,144,1467,0.0893854748603352,0.3881401617250674,0.4292342719592878,0.7742662489986686,0.740295933254203,MASTER_ONLY_CV,,2353
0.3599999999999999,0.8478143022783056,0.9040847361024198,0.8155546111347216,0.7620704021041325,0.8372492836676217,0.9068901303538176,0.6172506738544474,0.8706793802145412,0.8706793802145412,0.7745989493665298,0.8100829673890211,0.5563501228493967,0.5509774970342236,0.142691432010178,0.4519997382294056,0.8372492836676217,0.7532894736842105,458,284,150,1461,0.0931098696461825,0.3827493261455525,0.4292342719592878,0.7740851616265418,0.7396478413651706,MASTER_ONLY_CV,,2353
0.3649999999999999,0.8478143022783056,0.9040847361024198,0.8138546536336592,0.7608289371755167,0.8368753589890867,0.904407200496586,0.6172506738544474,0.8693317422434368,0.8693317422434368,0.772922887369872,0.8085281975632964,0.552535763667488,0.5475305937340029,0.142691432010178,0.4519997382294056,0.8368753589890867,0.7483660130718954,458,284,154,1457,0.095592799503414,0.3827493261455525,0.4292342719592878,0.7726996170372428,0.7380128277649823,MASTER_ONLY_CV,,2353
0.3699999999999999,0.8478143022783056,0.9040847361024198,0.8147046323841904,0.7625401342856808,0.8382268278641336,0.903786468032278,0.6212938005390836,0.8697729988052568,0.8697729988052568,0.7743563079446019,0.8095951963245038,0.5549899978579653,0.550282961384867,0.142691432010178,0.4519997382294056,0.8382268278641336,0.7483766233766234,461,281,155,1456,0.0962135319677219,0.3787061994609164,0.4292342719592878,0.7737852529028473,0.738967817241674,MASTER_ONLY_CV,,2353
0.3749999999999999,0.8478143022783056,0.9040847361024198,0.8147046323841904,0.7625401342856808,0.8382268278641336,0.903786468032278,0.6212938005390836,0.8697729988052568,0.8697729988052568,0.7743563079446019,0.8095951963245038,0.5549899978579653,0.550282961384867,0.142691432010178,0.4519997382294056,0.8382268278641336,0.7483766233766234,461,281,155,1456,0.0962135319677219,0.3787061994609164,0.4292342719592878,0.7737852529028473,0.738967817241674,MASTER_ONLY_CV,,2353
0.3799999999999999,0.8478143022783056,0.9040847361024198,0.8142796430089247,0.7629567444840977,0.8389145496535797,0.9019242706393544,0.623989218328841,0.8692790906371523,0.8692790906371523,0.774331401518136,0.8093970801600506,0.5544268942289795,0.5501083972304561,0.142691432010178,0.4519997382294056,0.8389145496535797,0.7455716586151369,463,279,158,1453,0.0980757293606455,0.376010781671159,0.4292342719592878,0.773704909644769,0.7386554529826518,MASTER_ONLY_CV,,2353
0.3849999999999999,0.8478143022783056,0.9040847361024198,0.815129621759456,0.7650314298095473,0.8406720741599073,0.9006828057107387,0.6293800539083558,0.8696433922685046,0.8696433922685046,0.7759466048267285,0.8105503057561393,0.5570868818842813,0.5531866968105749,0.142691432010178,0.4519997382294056,0.8406720741599073,0.74481658692185,467,275,160,1451,0.0993171942892613,0.3706199460916442,0.4292342719592878,0.7749227098992332,0.7396584483357985,MASTER_ONLY_CV,,2353
0.3899999999999999,0.8478143022783056,0.9040847361024198,0.8142796430089247,0.7658646502063811,0.8420745920745921,0.8969584109248914,0.6347708894878706,0.8686504358280733,0.8686504358280733,0.775877067080099,0.8101397349262485,0.5560475829273464,0.5528287059807896,0.142691432010178,0.4519997382294056,0.8420745920745921,0.7394034536891679,471,271,166,1445,0.1030415890751086,0.3652291105121293,0.4292342719592878,0.7747741163963977,0.7390481427439067,MASTER_ONLY_CV,,2353
0.3949999999999999,0.8478143022783056,0.9040847361024198,0.8134296642583936,0.7652439177420731,0.8418903150525088,0.8957169459962756,0.6347708894878706,0.8679699248120301,0.8679699248120301,0.7750421673299832,0.8093618533698891,0.5542035643390317,0.5511214283572563,0.142691432010178,0.4519997382294056,0.8418903150525088,0.7370892018779343,471,271,168,1443,0.1042830540037244,0.3652291105121293,0.4292342719592878,0.7740932767069018,0.7382437378315726,MASTER_ONLY_CV,,2353
