model_name,evaluation_split,threshold_type,threshold_value,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,f1_macro,f1_weighted,precision,recall,specificity,mcc,log_loss,brier_score,tn,fp,fn,tp,n_samples
ensemble_stack_l1,MASTER_CV,default_0.5,0.5,0.7790055248618785,0.7724547040980054,0.8467861618488793,0.9062025276769416,0.8303979125896934,0.756662370928993,0.783894069060378,0.874914089347079,0.7901924270639354,0.7547169811320755,0.5211999485683103,0.4706923048747576,0.1515032044516009,560,182,338,1273,2353
ensemble_stack_l1,MASTER_CV,f1_macro_opt,0.3564007583004819,0.8168295792605185,0.7619110361547381,0.8467861618488793,0.9062025276769416,0.8719167904903418,0.7752574258193692,0.8109552532307909,0.8363740022805017,0.9106145251396648,0.6132075471698113,0.5587342723687476,0.4706923048747576,0.1515032044516009,455,287,144,1467,2353
ensemble_stack_l1,MASTER_CV,youden_j,0.4997363150941395,0.779430514237144,0.7727650703301594,0.8467861618488793,0.9062025276769416,0.8307792631235735,0.757061382629511,0.784286558213591,0.875,0.7908131595282434,0.7547169811320755,0.5219051282848577,0.4706923048747576,0.1515032044516009,560,182,337,1274,2353
