mean_predicted_probability,fraction_positive,ece,brier_score
0.005836144744517751,0.0,0.11388811282894123,0.07188014744902872
0.14930826158127497,0.0,0.11388811282894123,0.07188014744902872
0.21081413050858275,0.0,0.11388811282894123,0.07188014744902872
0.30318061093208526,1.0,0.11388811282894123,0.07188014744902872
0.4449876555149998,0.0,0.11388811282894123,0.07188014744902872
0.6150337175523843,1.0,0.11388811282894123,0.07188014744902872
0.7162389272201642,0.0,0.11388811282894123,0.07188014744902872
0.869655760046893,1.0,0.11388811282894123,0.07188014744902872
0.9955956409287874,0.9285714285714286,0.11388811282894123,0.07188014744902872
